species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Turdus merula,s6,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s1,>100 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s2,>100 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s3,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s4,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s5,>100 m,4,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Turdus merula,s6,>100 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s1,0-25 m,8,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s2,0-25 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s3,0-25 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s4,0-25 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s5,0-25 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s6,0-25 m,6,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s1,25-100 m,3,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s2,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
