species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Columba livia,s1,25-100 m,16,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s2,25-100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s3,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s4,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s5,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s6,25-100 m,3,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s1,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s2,>100 m,3,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s3,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s4,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s5,>100 m,40,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba livia,s6,>100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s1,0-25 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s2,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s3,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s4,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s5,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s6,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s1,25-100 m,3,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s2,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s3,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s4,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s5,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s6,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s1,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s2,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s3,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s4,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s5,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Pica pica,s6,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s1,0-25 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s2,0-25 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
