species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Serinus serinus,s1,25-100 m,2,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s2,25-100 m,5,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s3,25-100 m,3,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s4,25-100 m,2,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s5,25-100 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s6,25-100 m,2,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s1,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s2,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s3,>100 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s4,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s5,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Serinus serinus,s6,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s1,0-25 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s2,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
